,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
111,264829,862329,Entire home/apt,"Seattle, WA, United States",47,4.5,7,2.0,1.0,87,2018-12-20 04:03:13.883246,47.575291,-122.302049,0101000020E6100000873254C554935EC07157AF22A3C94740,2bed Rm Inner City Suite Near Dwtn,USD,nightly
112,271509,74305,Entire home/apt,"Seattle, WA, United States",65,5.0,6,2.0,1.0,186,2018-12-20 03:26:22.425393,47.614845,-122.34753400000001,0101000020E6100000E00F3FFF3D965EC0F88DAF3DB3CE4740,★Harbor&City Views!★SALE 12/21,USD,nightly
113,277416,8243075,Entire home/apt,"Seattle, WA, United States",101,5.0,4,1.0,1.0,129,2018-12-20 03:26:19.104945,47.616075,-122.346677,0101000020E6100000A051BAF42F965EC00D71AC8BDBCE4740,Near Space Needle! Sunny 1 bd/1 ba WiFi CLEAN Prkg,USD,nightly
114,278830,1452570,Entire home/apt,"Seattle, WA, United States",68,4.5,6,3.0,2.0,279,2018-12-20 03:33:16.489032,47.632918,-122.37247099999999,0101000020E610000057ED9A90D6975EC05D86FF7403D14740,Charming Craftsman house,USD,nightly
115,281208,658155,Entire home/apt,"Seattle, WA, United States",147,5.0,6,2.0,2.5,100,2018-12-20 03:46:12.184503,47.594711,-122.30558799999999,0101000020E61000003483F8C08E935EC025C9737D1FCC4740,"Luxury, Location, Great For Family",USD,nightly
116,281789,31509,Private room,"Seattle, WA, United States",52,5.0,2,1.0,1.0,99,2018-12-20 03:19:31.72629,47.619883,-122.31961299999999,0101000020E61000001898158A74945EC0562C7E5358CF4740,11th Avenue Inn Bed and Breakfast,USD,nightly
117,282934,781716,Entire home/apt,"Seattle, WA, United States",89,5.0,2,1.0,1.0,140,2018-12-20 03:29:19.853322,47.657589,-122.354376,0101000020E6100000309FAC18AE965EC0CC9A58E02BD44740,Seattle Sojourn Guest Suite near Lighthouse Roasters,USD,nightly
118,284087,721070,Entire home/apt,"Seattle, WA, United States",157,5.0,6,2.0,1.0,155,2018-12-20 03:53:51.667685,47.611481,-122.329121,0101000020E610000051DB865110955EC00C90680245CE4740,The Nest in the Heart of the City,USD,nightly
119,286080,74305,Entire home/apt,"Seattle, WA, United States",81,4.5,6,2.0,2.0,167,2018-12-20 03:59:39.201376,47.614616,-122.34803000000001,0101000020E6100000B8019F1F46965EC096CCB1BCABCE4740,12/18-19★2Bed Sleep 6/Heart of Downtown Seattle,USD,nightly
120,301059,74305,Entire home/apt,"Seattle, WA, United States",44,5.0,4,1.0,1.0,124,2018-12-20 03:58:49.740595,47.614471,-122.348145,0101000020E61000000551F70148965EC093AB58FCA6CE4740,1/3-9✶ Belltown-Fantastic View,USD,nightly
121,303277,1204187,Entire home/apt,"Seattle, WA, United States",8,5.0,2,2.0,1.0,104,2018-12-20 03:14:48.725606,47.64481,-122.324285,0101000020E61000005665DF15C1945EC01F11532289D24740,Hip Condo Private Deck East Lake Union - Long Term,USD,nightly
122,317248,658155,Entire home/apt,"Seattle, WA, United States",147,5.0,7,2.0,2.0,120,2018-12-20 03:23:30.448321,47.62254,-122.317085,0101000020E61000005743E21E4B945EC0D6390664AFCF4740,Historic Seattle Home Designed for Modern Living,USD,nightly
123,318475,1634441,Entire home/apt,"Seattle, WA, United States",122,5.0,2,1.0,1.5,130,2018-12-20 03:29:02.645437,47.656334,-122.34997800000001,0101000020E61000007214200A66965EC05EA0A4C002D44740,Center of the universe Fremont Flat,USD,nightly
124,338091,1717589,Entire home/apt,"Seattle, WA, United States",116,4.5,4,1.0,1.0,220,2018-12-20 03:25:21.390157,47.618971,-122.324207,0101000020E61000009888B7CEBF945EC0121615713ACF4740,"spacious, great location w view",USD,nightly
125,340706,1015653,Entire home/apt,"Seattle, WA, United States",183,5.0,4,1.0,1.0,90,2018-12-20 03:12:34.294962,47.655885,-122.332136,0101000020E6100000C1745AB741955EC0EE77280AF4D34740,Charming Wallingford Apartment,USD,nightly
126,340738,1729224,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,195,2018-12-20 03:16:13.555587,47.623443,-122.30658700000001,0101000020E61000003D98141F9F935EC0C7F5EFFACCCF4740,Victorian home on Capitol Hill,USD,nightly
127,341454,1732181,Entire home/apt,"Seattle, WA, United States",49,5.0,4,2.0,1.0,150,2018-12-20 03:52:59.414517,47.611366,-122.31118799999999,0101000020E610000017BA1281EA935EC073F1B73D41CE4740,"Cool 2BR Flat w/Private Balcony, City Views",USD,nightly
128,353039,1787819,Entire home/apt,"Seattle, WA, United States",46,5.0,4,1.0,1.0,114,2018-12-20 03:53:51.680933,47.614005999999996,-122.32235,0101000020E610000066F7E461A1945EC01EC6A4BF97CE4740,St. John's Apt. 300 *Walkscore 99*,USD,nightly
129,353110,1788284,Entire home/apt,"Seattle, WA, United States",69,5.0,5,1.0,1.0,80,2018-12-20 04:04:41.830611,47.580028999999996,-122.390251,0101000020E6100000CE8E54DFF9985EC0A5DDE8633ECA4740,West Seattle Backyard Vacation Cottage,USD,nightly
130,356248,306615,Entire home/apt,"Seattle, WA, United States",21,5.0,4,2.0,1.0,149,2018-12-20 03:14:48.709414,47.650471,-122.32022099999999,0101000020E6100000849F38807E945EC08BFF3BA242D34740,Seattle 2BR Charmer with Holiday Ships on the Bay!,USD,nightly
131,356608,1787819,Entire home/apt,"Seattle, WA, United States",101,5.0,6,2.0,2.0,166,2018-12-20 03:53:52.429538,47.614005999999996,-122.32235,0101000020E610000066F7E461A1945EC01EC6A4BF97CE4740,St. John's Apt. 309 *Walkscore 99*,USD,nightly
132,368403,4186078,Entire home/apt,"Seattle, WA, United States",28,5.0,16,6.0,3.0,350,2018-12-20 03:04:32.02097,47.683545,-122.33091100000001,0101000020E6100000BFB854A52D955EC0132C0E677ED74740,Large Luxury Lakeside Seattle Home,USD,nightly
133,370361,1865986,Private room,"Seattle, WA, United States",193,5.0,2,1.0,1.0,55,2018-12-20 03:05:19.645169,47.683483,-122.357054,0101000020E6100000FC3905F9D9965EC09D2FF65E7CD74740,Private Guest Studio- Phinney Ridge,USD,nightly
134,384797,50893,Entire home/apt,"Seattle, WA, United States",43,5.0,16,6.0,2.5,475,2018-12-20 03:24:56.914415,47.625698,-122.320954,0101000020E61000004E61A5828A945EC018963FDF16D04740,6 room/10 bed/3 bath- Tree and Lights Included,USD,nightly
135,387078,1121532,Entire home/apt,"Seattle, WA, United States",141,5.0,4,1.0,1.0,119,2018-12-20 03:25:21.391732,47.621778000000006,-122.32378700000001,0101000020E6100000ADF71BEDB8945EC0A7AFE76B96CF4740,Modern on Capitol Hill. LOCATION!,USD,nightly
136,387464,1938802,Entire home/apt,"Seattle, WA, United States",210,5.0,2,1.0,1.0,80,2018-12-20 03:03:40.188072,47.676753000000005,-122.293972,0101000020E6100000247CEF6FD0925EC0253CA1D79FD64740,Backyard Studio Apartment near UW,USD,nightly
137,392140,3313235,Private room,"Seattle, WA, United States",234,5.0,2,1.0,1.0,68,2018-12-20 04:03:22.102409,47.58513,-122.315261,0101000020E6100000132D793C2D945EC049F4328AE5CA4740,Fantastic View-Close to Light Rail-Solar Powered!,USD,nightly
138,392779,437055,Entire home/apt,"Seattle, WA, United States",124,5.0,4,2.0,1.0,101,2018-12-20 04:03:22.106153,47.575769,-122.31636200000001,0101000020E61000009EEC66463F945EC07B8670CCB2C94740,2/1 Plush Modern Hilltop Retreat,USD,nightly
139,394408,1971733,Entire home/apt,"Seattle, WA, United States",48,4.5,4,2.0,2.0,150,2018-12-20 03:29:42.261459,47.658107,-122.35738899999998,0101000020E6100000CFBC1C76DF965EC06422A5D93CD44740,Sweet home in the heart of Fremont,USD,nightly
140,397152,496809,Private room,"Seattle, WA, United States",13,5.0,2,1.0,1.0,75,2018-12-20 03:14:39.39743,47.659892,-122.33042900000001,0101000020E61000009929ADBF25955EC02E724F5777D44740,Charming Bungalow Awaits You!,USD,nightly
141,408526,2034501,Entire home/apt,"Seattle, WA, United States",0,,7,3.0,4.0,218,2018-12-20 03:09:01.876063,47.675533,-122.376324,0101000020E6100000CB2C42B115985EC0342F87DD77D64740,Chic 3 bed 4 bath Ballard townhome,USD,nightly
142,413733,2057654,Entire home/apt,"Seattle, WA, United States",138,5.0,5,2.0,1.0,125,2018-12-20 03:45:45.077499,47.60907,-122.29613300000001,0101000020E61000000C91D3D7F3925EC0C47C7901F6CD4740,Chill Central District 2BR,USD,nightly
143,424624,737323,Entire home/apt,"Bellevue, WA, United States",69,5.0,2,1.0,1.0,99,2018-12-20 03:38:00.252808,47.595502,-122.133128,0101000020E6100000A48B4D2B85885EC0EF59D76839CC4740,"Bellevue retreat, 10min to Seattle",USD,nightly
144,430609,165390,Entire home/apt,"Seattle, WA, United States",46,5.0,8,3.0,2.5,229,2018-12-20 03:12:55.00012,47.658459,-122.34818999999999,0101000020E6100000D5B2B5BE48965EC0E1606F6248D44740,"Fresh & hip. 3br/2.5ba deck, bright, walk to all!.",USD,nightly
145,430610,165390,Entire home/apt,"Seattle, WA, United States",93,5.0,8,3.0,3.0,247,2018-12-20 03:12:55.010811,47.653557,-122.33951599999999,0101000020E6100000001E51A1BA955EC033897AC1A7D34740,"modern,super roof deck, garage,88 walkscore.",USD,nightly
146,443942,64955,Entire home/apt,"Seattle, WA, United States",33,4.5,2,1.0,1.0,125,2018-12-20 03:26:12.910192,47.615828,-122.340777,0101000020E6100000A88E554ACF955EC005FBAF73D3CE4740,Stunning downtown flat top floor with internet,USD,nightly
147,445199,2211872,Private room,"Seattle, WA, United States",96,5.0,2,1.0,1.0,80,2018-12-20 04:05:13.631225,47.569658000000004,-122.36171100000001,0101000020E61000009FE6E44526975EC0CFF3A78DEAC84740,The Chandelier Room,USD,nightly
148,447523,2222321,Private room,"Seattle, WA, United States",178,5.0,2,1.0,1.0,50,2018-12-20 03:03:40.185503,47.685232,-122.28943500000001,0101000020E610000056D4601A86925EC01A16A3AEB5D74740,Bedroom in artistic Northwest home,USD,nightly
149,451012,2234071,Entire home/apt,"Seattle, WA, United States",2,,6,3.0,2.0,195,2018-12-20 03:06:33.303136,47.713518,-122.35873500000001,0101000020E61000008E3BA583F5965EC0BD8DCD8E54DB4740,Spacious house near Ballard ,USD,nightly
150,461234,1870781,Entire home/apt,"Seattle, WA, United States",244,5.0,2,1.0,1.0,99,2018-12-20 03:05:36.990862,47.683941,-122.373046,0101000020E6100000D57954FCDF975EC05FB2F1608BD74740,Browns House Guest Apt. in Ballard,USD,nightly
151,461567,2294267,Private room,"Seattle, WA, United States",261,5.0,3,1.0,1.0,70,2018-12-20 03:05:19.654932,47.697359999999996,-122.376222,0101000020E61000004982700514985EC0F0C4AC1743D94740,MODERN BRIGHT SUITE CLOSE TO BALLARD,USD,nightly
152,475361,2342082,Entire home/apt,"Seattle, WA, United States",114,5.0,2,1.0,1.0,76,2018-12-20 03:02:13.676663,47.717962,-122.291141,0101000020E61000009561DC0DA2925EC0A8E2C62DE6DB4740,NE Seattle Artist Treehouse Suite!,USD,nightly
153,483592,75946,Private room,"Redmond, WA, United States",10,4.5,1,1.0,1.0,30,2018-12-20 02:58:05.52738,47.661072999999995,-122.13101100000002,0101000020E6100000A41AF67B62885EC062A2410A9ED44740,★★★★★★★MS Redmond RM7,USD,nightly
154,490076,3921530,Entire home/apt,"Seattle, WA, United States",275,4.5,3,1.0,1.0,70,2018-12-20 03:27:27.889669,47.654298,-122.352589,0101000020E61000007AFB73D190965EC04AEB6F09C0D34740,Super cute w/gardens & charm. Great location!,USD,nightly
155,491958,2431399,Entire home/apt,"Seattle, WA, United States",298,5.0,4,1.0,1.0,75,2018-12-20 04:07:20.688604,47.560511,-122.278948,0101000020E61000003752B648DA915EC02D060FD3BEC74740,Columbia City Treehouse Vacation Rental,USD,nightly
156,493591,2438665,Private room,"Seattle, WA, United States",158,5.0,2,1.0,4.0,53,2018-12-20 03:05:44.119488,47.702954,-122.36861200000001,0101000020E6100000713AC95697975EC0D34B8C65FAD94740,"""THE 5-STAR  HOUSE""",USD,nightly
157,496074,2450062,Entire home/apt,"Seattle, WA, United States",141,4.5,4,1.0,1.0,95,2018-12-20 03:07:35.381029,47.678046,-122.360426,0101000020E610000033A8363811975EC081971936CAD64740,Spacious Garden Apt Phinney Ridge,USD,nightly
158,506542,1414691,Entire home/apt,"Seattle, WA, United States",163,5.0,4,0.0,1.0,91,2018-12-20 03:12:37.014327,47.658539000000005,-122.325818,0101000020E6100000AE9CBD33DA945EC0FD1186014BD44740,"Garden apt, fresh honey",USD,nightly
159,515598,2539613,Private room,"Seattle, WA, United States",22,5.0,2,1.0,2.0,45,2018-12-20 04:06:35.880809,47.569990999999995,-122.36071399999999,0101000020E6100000664D2CF015975EC0D6011077F5C84740,"Townhouse 15 min fr. Downtown, Alki 2",USD,nightly
160,522270,1037115,Entire home/apt,"Seattle, WA, United States",18,5.0,2,1.0,1.0,135,2018-12-20 03:21:04.428809,47.637318,-122.340492,0101000020E61000002D23F59ECA955EC07993DFA293D14740,House boat on Lake Union Seattle,USD,nightly
161,527273,2539613,Private room,"Seattle, WA, United States",26,5.0,2,1.0,2.0,45,2018-12-20 04:06:35.877069,47.568856,-122.36184399999999,0101000020E61000003F90BC7328975EC01211FE45D0C84740,"Townhouse 15 min fr Downtown, Alki 1",USD,nightly
162,544433,2612779,Entire home/apt,"Seattle, WA, United States",398,5.0,2,1.0,1.0,95,2018-12-20 03:27:36.949921,47.620818,-122.35633500000002,0101000020E6100000E4DA5031CE965EC05262D7F676CF4740,"8, Sparkling Seattle Center",USD,nightly
163,552325,306615,Entire home/apt,"Seattle, WA, United States",7,5.0,4,2.0,1.0,149,2018-12-20 03:12:47.804936,47.650425,-122.320206,0101000020E6100000E97E4E417E945EC01AC05B2041D34740,Super Charming 2 BR Apt w/Amazing Water Views!,USD,nightly
164,555182,2222321,Entire home/apt,"Seattle, WA, United States",18,4.5,6,3.0,1.0,275,2018-12-20 03:03:40.182894,47.683623,-122.288278,0101000020E6100000018A912573925EC08EE55DF580D74740,Artistic Seattle home..whole house,USD,nightly
165,557126,2739131,Private room,"Seattle, WA, United States",336,5.0,2,1.0,1.0,91,2018-12-20 03:23:10.83479,47.619677,-122.324147,0101000020E61000002D060FD3BE945EC0AD8A709351CF4740,Charming Capitol Hill Room,USD,nightly
166,564220,2774354,Private room,"Seattle, WA, United States",110,4.5,2,1.0,1.0,41,2018-12-20 03:42:21.990613,47.579165,-122.292119,0101000020E610000093E2E313B2925EC072FE261422CA4740,Cute Bungalow #2 - near Light Rail,USD,nightly
167,564428,2774354,Private room,"Seattle, WA, United States",230,4.5,2,1.0,1.0,47,2018-12-20 04:02:41.279734,47.579553999999995,-122.29368600000001,0101000020E6100000C1525DC0CB925EC00C2252D32ECA4740,Cute Bungalow #1 - near Light Rail,USD,nightly
168,565703,2781551,Entire home/apt,"Seattle, WA, United States",302,4.5,4,2.0,1.0,70,2018-12-20 03:17:25.136587,47.62125,-122.296967,0101000020E6100000703FE08101935EC0EC51B81E85CF4740,Garden Apartment in Madison Valley,USD,nightly
169,566435,2438665,Private room,"Seattle, WA, United States",89,5.0,2,1.0,4.0,52,2018-12-20 03:05:36.989383,47.701551,-122.36651100000002,0101000020E6100000F4A78DEA74975EC0F1BC546CCCD94740,"""THE 5-STAR HOUSE"" ",USD,nightly
170,568421,2665911,Entire home/apt,"Redmond, WA, United States",125,5.0,3,1.0,1.0,55,2018-12-20 02:53:51.115191,47.679583,-122.116795,0101000020E61000008655BC9179875EC073F56393FCD64740,Cozy 1 Bdrm Suite w/Patio - Redmond,USD,nightly
171,573677,2111792,Entire home/apt,"Bellevue, WA, United States",113,5.0,2,3.0,2.0,100,2018-12-20 02:55:03.328255,47.645241999999996,-122.158847,0101000020E610000055849B8C2A8A5EC0B900344A97D24740,Aloha Retreat with Artist Studio,USD,nightly
172,573942,30559,Private room,"Seattle, WA, United States",142,5.0,2,1.0,3.0,50,2018-12-20 04:08:02.639533,47.550036999999996,-122.317421,0101000020E610000012842BA050945EC0844BC79C67C64740,Queen Bee room w/memory foam bed,USD,nightly
173,580815,1787819,Entire home/apt,"Seattle, WA, United States",45,5.0,2,1.0,1.0,89,2018-12-20 03:53:44.763961,47.613895,-122.322281,0101000020E6100000D2C77C40A0945EC0C616821C94CE4740,St. John's Apt. 319 *Walkscore 99*,USD,nightly
174,598023,2613029,Private room,"Seattle, WA, United States",13,5.0,1,1.0,1.0,79,2018-12-20 04:05:14.59668,47.562206,-122.38597800000001,0101000020E61000006EBE11DDB3985EC0B8CEBF5DF6C74740,West Seattle Home near Junction,USD,nightly
175,604600,103427,Entire home/apt,"Seattle, WA, United States",1,,4,1.0,1.0,210,2018-12-20 03:56:46.938441,47.614364,-122.33171599999999,0101000020E6100000D6E3BED53A955EC07DEBC37AA3CE4740,condo in seattle,USD,nightly
176,606297,862329,Entire home/apt,"Seattle, WA, United States",137,4.5,14,5.0,3.0,249,2018-12-20 04:03:06.738718,47.577560999999996,-122.304281,0101000020E6100000D4F2035779935EC0F838D384EDC94740,5 Bed 3Bath House Near Downtown SEA,USD,nightly
177,609252,3018655,Entire home/apt,"Seattle, WA, United States",2,,4,2.0,1.0,275,2018-12-20 03:06:33.301798,47.698613,-122.36344199999999,0101000020E61000008BFF3BA242975EC0BDC799266CD94740,"Sans souci in Seattle: Clean, fresh air (4 guests)",USD,nightly
178,609421,3018655,Entire home/apt,"Seattle, WA, United States",13,5.0,6,2.0,1.0,295,2018-12-20 03:06:11.734913,47.696562,-122.362751,0101000020E6100000D865F84F37975EC074D190F128D94740,CLEAN FRESH AIR: Sans souci in Seattle (6 guests),USD,nightly
179,609610,3022709,Entire home/apt,"Seattle, WA, United States",22,5.0,4,1.0,1.0,90,2018-12-20 04:03:13.886168,47.569615,-122.29395500000001,0101000020E6100000B9DFA128D0925EC0D027F224E9C84740,A place to stay: studio apartment,USD,nightly
180,609701,3023407,Entire home/apt,"Seattle, WA, United States",451,5.0,2,1.0,1.0,85,2018-12-20 03:27:22.394273,47.656508,-122.360571,0101000020E6100000B438639813975EC0FCC7427408D44740,Charming Fremont Garden Cottage,USD,nightly
181,611500,862329,Entire home/apt,"Seattle, WA, United States",40,4.0,9,3.0,2.0,115,2018-12-20 04:03:13.88887,47.577271,-122.30185700000001,0101000020E610000065C405A051935EC0F1F62004E4C94740,3Bed 2Bath w/ Deck Near Dwntwn SEA,USD,nightly
182,611509,3032548,Private room,"Seattle, WA, United States",73,5.0,2,1.0,1.0,80,2018-12-20 03:14:32.562813,47.663695000000004,-122.336225,0101000020E61000003FC6DCB584955EC065C22FF5F3D44740,Craftsman with Private Bath & A/C,USD,nightly
183,613020,3040367,Private room,"Seattle, WA, United States",145,5.0,2,1.0,1.0,79,2018-12-20 04:11:28.708889,47.518552,-122.39118799999999,0101000020E61000009CA5643909995EC040A374E95FC24740,Fabulous view and Great location,USD,nightly
184,635878,3074414,Entire home/apt,"Seattle, WA, United States",28,4.0,3,0.0,1.0,89,2018-12-20 03:12:51.671536,47.661538,-122.31359099999999,0101000020E61000007A54FCDF11945EC0D787F546ADD44740,Center UW Spacious 2 Beds (203),USD,nightly
185,637710,3181546,Entire home/apt,"Seattle, WA, United States",97,5.0,8,3.0,1.0,240,2018-12-20 03:29:36.443776,47.651609,-122.356066,0101000020E6100000EC4D0CC9C9965EC0BF6378EC67D34740,Roots at the Center of the Universe,USD,nightly
186,639130,3187723,Entire home/apt,"Seattle, WA, United States",13,4.5,8,4.0,3.0,250,2018-12-20 03:46:28.353211,47.609749,-122.29010900000002,0101000020E61000009ED1562591925EC065E256410CCE4740,Fabulous home for a family!,USD,nightly
189,649243,2308816,Private room,"Seattle, WA, United States",230,5.0,1,1.0,3.0,49,2018-12-20 02:59:32.861909,47.655871999999995,-122.35688400000001,0101000020E6100000CD1DFD2FD7965EC05A2E1B9DF3D34740,Room in Seattle's Fremont area,USD,nightly
190,654734,3294357,Entire home/apt,"Seattle, WA, United States",74,4.5,4,1.0,1.0,165,2018-12-20 03:53:47.305973,47.612343,-122.329722,0101000020E610000064B14D2A1A955EC09F77634161CE4740,Gorgeous Downtown/Convention Condo,USD,nightly
191,657257,857146,Entire home/apt,"Seattle, WA, United States",3,3.5,4,1.0,1.0,140,2018-12-20 03:30:59.168781,47.645974,-122.362324,0101000020E610000094A3005130975EC07D08AA46AFD24740,Queen Anne - Close to SPU,USD,nightly
192,658540,3319649,Private room,"Seattle, WA, United States",39,5.0,2,1.0,1.0,34,2018-12-20 02:52:00.33319,47.603415999999996,-122.308578,0101000020E6100000F790F0BDBF935EC00BF148BC3CCD4740,"AC, Walkable, tv, new bed, noise machine-5",USD,nightly
193,661708,3340441,Entire home/apt,"Seattle, WA, United States",7,5.0,6,2.0,2.5,245,2018-12-20 03:16:13.556171,47.624234,-122.290419,0101000020E6100000C5C8923996925EC0908653E6E6CF4740,Elegant Madison Park Townhome,USD,nightly
194,674113,3401993,Private room,"Seattle, WA, United States",233,5.0,1,1.0,1.0,42,2018-12-20 04:02:41.277713,47.568408000000005,-122.28621399999999,0101000020E6100000126A865451925EC07364E597C1C84740,Ethiopian cottage #2,USD,nightly
195,677266,30559,Private room,"Seattle, WA, United States",83,4.5,2,1.0,3.0,65,2018-12-20 04:10:05.600909,47.550411,-122.31856499999999,0101000020E61000009E29745E63945EC0E82D1EDE73C64740,Moulin Rouge room French style double room,USD,nightly
