StoreCode,Date,ChickenHuns,1pc,2 pc,3 pc,4 pc,8pc,8pc Meal,12 pc,12 pc Meal,16 pc,16 pc Meal,20 pc,20 pc Meal
C750004,20190807,28.125,8,19,14,5,7,1,4,1,3,0,0,0
C750004,20190808,5.25,8,33,10,6,12,6,4,6,6,2,0,0
C750004,20190809,20.625,12,20,8,3,8,5,3,3,2,1,1,1
C750004,20190810,12,15,29,18,4,8,5,4,3,4,0,0,1
C750004,20190811,14.25,6,23,10,4,8,6,5,1,5,1,0,0
C750004,20190812,27.75,8,14,12,6,10,2,3,2,1,0,0,0
C750004,20190813,24.625,16,27,13,4,5,4,4,2,2,3,0,0
C750004,20190814,44.625,6,22,21,5,7,3,4,5,4,0,0,0
C750004,20190815,-8.75,6,30,13,5,7,1,2,0,3,0,0,1
C750004,20190816,27.5,10,38,7,6,5,3,5,3,2,3,0,0
C750004,20190817,16.625,8,31,9,6,7,3,2,4,3,0,0,0
C750004,20190818,21.375,6,40,11,9,4,5,5,2,1,2,0,0
C750004,20190819,22.5,6,23,14,2,7,3,4,3,2,3,0,0
C750004,20190820,22.125,6,28,9,4,3,1,5,2,5,0,0,0
C750004,20190821,22.375,6,38,14,3,15,2,4,3,4,0,0,0
C750004,20190822,6.625,8,31,15,4,4,1,6,1,2,1,1,0
C750004,20190823,18.125,14,22,3,4,9,2,8,2,4,0,0,1
C750004,20190824,26.5,14,31,7,4,4,3,5,2,0,0,0,0
C750004,20190825,15.625,12,17,9,2,9,0,8,0,1,2,0,0
C750004,20190826,19.25,11,32,8,9,5,1,1,2,4,2,0,0
C750004,20190827,13.875,6,33,19,1,6,2,2,4,1,1,0,0
C750004,20190828,16,8,29,20,3,4,3,2,1,3,2,0,0
C750004,20190829,38.875,9,25,3,3,5,3,3,3,2,0,1,0
C750004,20190830,16,11,25,6,5,7,1,8,3,5,0,0,0
C750004,20190831,21.25,12,32,6,4,10,3,5,6,2,0,0,0
C750004,20190901,6.625,6,39,10,5,9,4,3,1,6,1,0,0
C750004,20190902,34.625,14,20,6,3,4,4,4,3,1,0,0,1
C750004,20190903,20.625,11,40,19,5,6,2,5,4,0,0,0,0
C750004,20190904,12.875,16,29,14,5,1,1,5,2,3,1,0,0
C750004,20190905,13.375,11,17,3,6,8,1,2,2,3,1,0,0
C750004,20190906,15.875,10,37,11,5,14,2,5,3,1,3,0,1
C750004,20190907,19,12,31,7,2,12,2,4,3,6,0,0,0
C750004,20190908,12.25,6,17,11,7,11,4,4,1,2,0,0,2
C750004,20190909,25.5,14,24,5,4,4,3,4,1,1,0,0,0
C750004,20190910,15.375,7,19,10,3,3,6,5,2,0,1,0,0
C750004,20190911,28,6,24,9,7,5,4,3,4,3,0,0,0
C750004,20190912,-0.875,5,22,4,3,11,2,3,4,2,0,0,0
C750004,20190913,15,18,30,5,6,5,3,4,0,1,1,0,0
C750004,20190914,10,5,24,5,4,7,3,7,0,2,3,0,0
C750004,20190915,32.625,7,17,9,2,7,3,4,1,3,0,0,0
C750004,20190916,-4.125,10,18,10,4,5,1,6,0,1,0,0,0
C750004,20190917,16,4,11,11,8,9,2,8,1,3,0,0,0
C750004,20190918,2.75,6,33,14,2,10,1,5,4,2,0,0,1
C750004,20190919,21.625,10,27,11,1,7,2,2,0,2,1,0,0
C750004,20190920,14.625,5,33,17,10,10,2,0,3,1,2,1,0
C750004,20190921,2.375,13,18,11,6,7,4,2,1,2,2,0,0
C750004,20190922,16.125,7,24,16,3,9,1,3,1,0,1,0,0
C750004,20190923,20.625,11,42,17,1,7,12,1,1,1,1,2,0
C750004,20190924,22,8,21,19,3,4,3,3,0,1,0,1,0
C750004,20190925,13.875,5,20,14,8,8,1,2,3,1,0,0,0
C750004,20190926,19.125,4,25,9,1,10,9,7,0,1,2,0,0
C750004,20190927,16.375,8,38,15,5,6,1,5,1,1,0,0,0
C750004,20190928,17,9,20,8,5,4,2,3,1,0,1,0,0
C750004,20190929,11.75,3,14,10,2,5,1,5,1,1,0,0,0
C750004,20190930,16.875,7,27,12,7,7,8,4,5,1,2,0,0
C750004,20191001,12,5,37,21,6,1,8,3,5,1,2,0,1
C750004,20191002,23.75,6,21,14,4,7,3,3,1,4,0,0,0
C750004,20191003,27.5,9,24,11,2,7,0,1,0,1,0,0,0
C750004,20191004,29,14,21,11,6,5,2,4,3,3,1,1,0
C750004,20191005,18.875,5,14,14,4,4,1,4,4,7,0,0,0
C750004,20191006,10,12,15,22,1,4,1,8,0,3,1,1,0
C750004,20191007,23.5,11,14,5,3,5,4,4,1,0,0,0,0
C750004,20191008,17.75,5,15,24,2,6,1,2,2,4,0,0,0
C750004,20191009,15.5,11,39,12,5,11,2,5,0,1,1,0,1
C750004,20191010,13.25,6,23,18,3,5,1,5,2,1,2,0,0
C750004,20191011,27.125,4,18,7,5,6,2,5,1,3,0,1,0
C750004,20191012,17.75,9,16,9,5,8,1,4,0,2,1,0,0
C750004,20191013,18.625,9,30,10,5,4,3,2,4,1,0,0,0
C750004,20191014,13.625,5,18,15,6,9,1,4,0,2,0,1,0
C750004,20191015,12.75,5,36,21,9,9,7,1,4,3,1,0,0
C750004,20191016,9.875,10,11,7,3,7,1,6,2,4,2,0,1
C750004,20191017,12.625,4,12,8,2,7,0,7,1,3,0,0,0
C750004,20191018,25.75,8,23,15,3,11,1,5,3,4,2,0,1
C750004,20191019,0.625,9,6,8,1,7,3,3,0,4,1,0,0
C750004,20191020,20.75,4,8,11,3,9,3,4,1,6,1,1,0
C750004,20191021,8.5,7,19,6,3,4,1,7,0,0,1,0,0
C750004,20191022,33.375,4,12,16,11,7,5,3,3,3,2,1,0
C750004,20191023,14.625,6,14,16,1,10,2,6,1,3,0,0,0
C750004,20191024,11.5,14,16,14,6,10,2,3,2,2,0,0,0
C750004,20191025,19,7,19,11,4,10,1,7,0,2,0,0,0
C750004,20191026,14.625,6,18,7,4,5,2,0,0,1,1,0,0
C750004,20191027,10,5,21,11,3,6,2,3,1,4,0,0,0
C750004,20191028,15.25,9,18,16,1,8,3,2,2,0,1,0,0
C750004,20191029,12.375,11,23,11,4,7,1,4,2,0,1,1,0
C750004,20191030,8.125,1,14,17,4,9,0,4,2,4,1,0,0
C750004,20191031,24.75,3,15,7,2,8,1,2,0,3,0,0,0
C750004,20191101,16.75,11,23,7,6,12,1,4,2,6,0,0,0
C750004,20191102,11.875,9,16,7,2,10,1,2,1,4,2,0,0
C750004,20191103,16.5,2,17,10,2,10,1,1,1,2,0,0,0
C750004,20191104,8.125,0,9,6,1,13,2,5,2,1,0,1,0
C750004,20191105,21.125,8,19,6,1,7,1,3,1,2,1,0,0
C750004,20191106,22.125,2,18,10,3,9,1,1,0,0,0,0,0
C750004,20191107,12.875,4,17,5,7,5,3,2,1,2,0,0,0
C750004,20191108,13.25,6,20,7,4,11,3,3,2,6,0,0,0
C750004,20191109,13.375,5,14,7,2,8,1,5,1,5,1,0,0
C750004,20191110,15,3,19,6,5,9,0,2,1,2,0,0,0
C750004,20191111,17.375,6,15,10,1,8,3,4,2,6,0,0,0
C750004,20191112,18.75,5,19,10,4,9,1,3,0,1,0,0,0
C750004,20191113,9.125,5,18,9,1,9,0,2,3,0,0,0,0
C750004,20191114,10.875,6,28,12,5,6,3,2,2,0,1,1,0
C750004,20191115,14.75,6,18,8,2,9,1,1,1,3,1,0,0
C750004,20191116,14.125,9,14,13,4,6,0,5,1,2,0,0,0
C750004,20191117,11.625,4,23,2,9,4,2,1,1,2,0,0,0
C750004,20191118,15,5,17,6,1,4,0,1,1,1,0,0,0
C750004,20191119,10.625,5,18,8,3,7,0,1,2,1,0,0,0
C750004,20191120,10.875,4,21,11,3,6,2,2,3,1,2,0,0
C750004,20191121,9.25,7,15,11,1,3,0,3,2,0,0,0,2
C750004,20191122,11.875,10,15,22,4,11,1,5,2,1,1,1,1
C750004,20191123,16.25,5,22,8,2,10,1,2,0,1,1,0,0
C750004,20191124,11.875,4,18,5,1,7,0,2,4,3,0,1,0
C750004,20191125,12.25,9,19,13,2,7,5,3,1,3,0,0,0
C750004,20191126,15.125,5,23,6,2,7,2,5,0,1,0,0,0
C750004,20191127,18.875,7,13,7,5,7,3,1,1,4,2,1,0
C750004,20191129,12.375,5,12,7,1,4,4,0,2,3,1,1,0
C750004,20191130,17.125,8,14,2,2,2,1,1,1,0,1,0,0
C750004,20191201,16,1,19,4,3,4,3,1,1,0,1,0,0
C750004,20191202,10.5,6,21,8,4,7,1,4,3,0,1,0,0
C750004,20191203,19.125,13,13,7,3,9,1,3,0,0,0,0,0
C750004,20191204,16.5,4,16,20,3,4,0,2,3,2,0,0,0
C750004,20191205,13.5,6,20,8,3,5,1,3,1,0,0,0,0
C750004,20191206,3.625,6,14,12,6,7,1,6,2,0,1,0,0
C750004,20191207,16,8,13,7,5,9,6,3,4,2,0,0,0
C750004,20191208,13.625,3,15,5,2,3,1,1,3,5,0,0,0
C750004,20191209,8,1,14,22,4,6,4,3,1,2,0,0,0
C750004,20191210,12.625,7,14,5,3,6,3,5,1,2,0,0,0
C750004,20191211,7.125,6,22,9,4,8,3,0,3,1,0,0,0
C750004,20191212,14.875,6,11,14,1,14,1,4,1,1,0,1,0
C750004,20191213,17.5,8,23,16,5,8,2,1,0,2,1,0,0
C750004,20191214,16.375,11,18,9,1,7,0,7,2,2,0,0,0
C750004,20191215,7.75,5,12,8,6,7,1,1,3,3,0,0,0
C750004,20191216,13.5,4,18,10,3,8,2,2,1,0,0,1,0
C750004,20191217,8.5,1,23,13,3,8,0,4,1,2,1,0,0
C750004,20191218,17,9,11,12,2,4,1,2,1,1,0,0,0
C750004,20191219,43.375,6,19,6,1,9,4,4,2,2,0,0,0
C750004,20191220,22.5,3,14,10,2,16,1,4,0,2,2,0,0
C750004,20191221,14.25,12,10,3,5,12,2,4,0,2,0,0,0
C750004,20191222,13.5,3,13,9,6,10,3,2,0,1,1,0,0
C750004,20191223,8.625,6,25,19,4,13,3,2,1,1,2,0,0
C750004,20191224,1.875,8,10,3,3,7,3,4,1,3,1,0,0
C750004,20191226,7,8,20,4,4,4,4,3,0,2,1,0,0
C750004,20191227,20.25,10,26,7,6,5,1,4,0,1,0,1,0
C750004,20191228,19,7,16,6,3,4,1,2,0,0,0,0,1
C750004,20191229,14.625,6,9,2,4,6,3,3,0,0,0,0,0
C750004,20191230,19.875,11,17,6,5,2,0,4,0,0,0,0,0
C750004,20191231,20,6,23,8,1,2,2,6,1,2,1,0,0
C750004,20200101,20.125,3,16,7,5,2,0,3,2,0,0,0,0
C750004,20200102,11.25,8,20,7,5,0,1,0,1,0,0,0,0
C750004,20200103,15,6,18,9,2,1,3,5,1,1,0,0,0
C750004,20200104,39.75,11,20,9,4,4,1,3,1,0,0,0,0
C750004,20200105,13.25,5,10,12,2,0,0,0,0,1,1,0,0
C750004,20200106,14,7,24,15,3,1,2,2,0,3,1,0,0
C750004,20200107,23.125,10,16,5,1,1,2,1,0,0,0,0,0
C750004,20200108,19.125,7,10,1,3,0,1,4,0,1,0,0,0
C750004,20200109,13.375,3,14,9,2,0,0,4,3,2,0,0,0
C750004,20200110,21.5,6,22,4,5,0,3,3,1,2,0,0,0
C750004,20200111,19.25,5,21,11,1,0,1,6,0,2,0,0,0
C750004,20200112,23.125,3,19,8,3,1,2,2,0,1,0,0,0
C750004,20200113,20.375,11,14,9,0,1,0,3,0,1,0,2,0
C750004,20200114,23.125,2,14,16,3,0,2,2,0,3,0,0,0
C750004,20200115,29,5,24,11,3,2,1,3,1,1,3,1,0
C750004,20200116,4.375,5,16,14,3,2,2,2,0,1,0,0,0
C750004,20200117,22.25,5,20,11,2,1,3,5,1,3,0,0,1
C750004,20200118,10.375,3,10,2,5,2,1,1,1,2,0,0,0
C750004,20200119,18.75,3,15,8,2,0,3,5,1,2,0,0,0
C750004,20200120,18.25,6,22,10,1,1,2,3,2,1,0,0,1
C750004,20200121,13.5,7,25,11,2,1,2,1,0,0,1,1,0
C750004,20200122,5.5,6,32,11,4,6,0,4,0,1,0,0,0
C750004,20200123,6.625,2,18,15,2,1,0,1,1,1,0,0,0
C750004,20200124,10.125,3,17,8,6,2,1,6,0,2,0,0,0
C750004,20200125,11.75,6,20,10,3,2,1,2,1,1,0,2,0
C750004,20200126,10.75,3,16,11,0,0,0,3,0,3,0,0,0
C750004,20200127,8.5,3,9,6,1,3,3,2,1,0,0,0,0
C750004,20200128,11.5,5,15,17,4,3,1,5,1,1,0,0,0
C750004,20200129,3.375,4,16,12,1,4,2,2,1,1,1,0,0
C750004,20200130,2.625,0,21,9,1,1,0,7,0,4,0,0,0
C750004,20200131,10.5,6,25,5,0,3,1,7,2,2,1,1,0
C750004,20200201,9,4,13,14,1,2,1,4,1,6,0,0,0
C750004,20200202,13.625,3,29,6,2,1,0,3,1,5,2,0,0
C750004,20200203,7.75,7,17,14,7,1,0,4,0,1,0,0,0
C750004,20200204,16.125,5,26,13,1,1,1,2,2,1,0,0,0
C750004,20200205,4.25,11,17,4,7,3,0,5,0,0,0,0,0
C750004,20200206,10.25,8,28,15,6,3,1,3,0,2,0,0,0
C750004,20200207,6.5,6,21,10,3,5,1,4,1,2,2,0,0
C750004,20200208,6.875,7,21,16,7,3,3,4,1,1,1,0,0
C750004,20200209,4.375,4,27,7,1,2,6,5,0,4,0,0,0
C750004,20200210,12.25,5,32,16,1,5,1,3,1,1,1,2,0
C750004,20200211,14.25,3,18,12,0,2,2,4,0,0,0,0,0
C750004,20200212,7,6,23,12,3,3,0,2,0,3,0,0,0
C750004,20200213,11,7,17,9,3,0,4,1,0,1,0,0,0
C750004,20200214,10.375,10,12,8,9,0,5,4,1,0,0,0,1
C750004,20200215,17.875,7,22,6,3,0,2,3,1,4,1,0,0
C750004,20200216,8.75,4,29,17,2,3,2,5,2,5,0,0,0
C750004,20200217,5.375,3,25,14,4,6,1,3,1,1,1,0,0
C750004,20200218,12.625,7,22,13,4,3,2,1,1,0,1,0,0
C750004,20200219,10.5,7,14,9,4,1,2,4,0,1,0,0,0
C750036,20180221,20.375,13,56,3,0,14,1,7,2,3,0,0,1
C750036,20180222,13.125,10,60,1,0,25,2,3,1,5,0,0,0
C750036,20180223,14.25,12,71,4,0,24,0,7,1,8,1,0,0
C750036,20180224,6.75,18,51,1,0,10,3,12,1,4,4,0,0
C750036,20180225,12.875,12,45,3,0,16,1,6,0,7,2,0,0
C750036,20180226,13.25,11,75,1,0,6,2,6,3,3,0,0,0
C750036,20180227,16.625,13,62,2,0,7,2,6,0,1,1,0,0
C750036,20180228,7.875,21,66,3,0,10,1,11,1,4,0,0,0
C750036,20180301,8.375,16,63,1,0,12,1,4,0,3,2,0,0
C750036,20180302,15,17,61,5,0,15,3,7,1,7,1,1,0
C750036,20180303,21.875,9,65,2,0,4,4,7,1,4,2,0,2
C750036,20180304,16.25,12,42,2,0,5,1,7,2,7,2,0,0
C750036,20180305,11.25,25,47,0,0,7,1,6,1,6,0,0,0
C750036,20180306,16.25,4,63,1,0,4,1,4,2,5,0,0,0
C750036,20180307,15.875,19,59,6,0,8,0,11,1,2,1,0,0
C750036,20180308,16.75,8,75,1,0,11,0,5,0,7,3,0,1
C750036,20180309,15.125,19,72,2,0,15,1,8,1,0,2,2,0
C750036,20180310,14.25,10,43,1,0,8,0,10,2,4,0,1,0
C750036,20180311,13.625,15,52,2,0,8,2,5,2,1,1,1,0
C750036,20180312,13,23,58,1,0,7,0,7,3,2,1,0,0
C750036,20180313,19.5,6,44,1,0,5,2,8,0,1,0,0,0
C750036,20180314,10.75,24,57,0,0,6,2,9,2,5,0,0,0
C750036,20180315,11.5,18,61,0,0,7,0,12,1,4,0,0,0
C750036,20180316,13.5,16,60,3,0,9,1,7,4,8,1,0,0
C750036,20180317,17.625,20,48,0,0,9,2,6,1,2,1,0,0
C750036,20180318,17.625,9,41,0,0,8,0,7,0,4,0,1,0
C750036,20180319,11.5,0,57,0,0,6,1,4,0,5,0,0,0
C750036,20180320,40.125,0,50,0,0,5,0,2,0,3,0,0,0
C750036,20180321,10,0,59,5,0,4,0,4,2,6,1,0,0
C750036,20180322,8.5,0,65,0,0,6,0,7,2,2,0,0,0
C750036,20180323,20.75,0,59,0,0,9,3,5,1,6,3,1,0
C750036,20180324,9.125,0,62,1,0,13,3,7,1,7,1,0,0
C750036,20180325,15.125,0,47,0,0,3,1,3,1,5,0,0,1
C750036,20180326,18.375,0,47,1,0,9,0,9,0,2,0,0,0
C750036,20180327,18.375,0,55,0,0,5,1,7,0,0,2,0,0
C750036,20180328,15.875,0,43,0,0,1,0,2,3,4,1,0,0
C750036,20180329,17.625,0,54,0,0,4,0,8,1,1,0,0,0
C750036,20180330,14.125,0,56,0,0,5,7,10,0,5,2,1,0
C750036,20180331,2.875,0,56,0,0,9,2,4,0,8,4,0,0
C750036,20180401,26.875,0,36,0,0,8,1,4,2,0,1,1,0
C750036,20180402,14.375,0,48,0,0,7,1,3,1,3,1,0,0
C750036,20180403,16.375,0,56,1,0,5,1,3,2,1,1,0,0
C750036,20180404,19,0,65,0,0,12,2,10,1,5,2,0,1
C750036,20180405,31.75,0,57,0,0,4,1,8,1,2,0,0,0
C750036,20180406,7.625,0,70,0,0,4,5,4,3,1,0,0,1
C750036,20180407,15.25,0,39,1,0,7,0,8,0,3,1,1,0
C750036,20180408,21.25,0,45,0,0,13,2,8,0,4,0,1,0
C750036,20180409,3.75,0,58,0,0,9,0,3,1,3,1,0,0
C750036,20180410,25.625,0,48,0,0,11,2,9,0,3,1,0,0
C750036,20180411,12.125,0,79,0,0,12,3,2,4,1,1,0,0
C750036,20180412,18,0,55,0,0,7,0,10,0,3,0,1,0
C750036,20180413,16.875,0,82,0,0,8,0,5,0,3,1,0,0
C750036,20180414,10.875,0,42,0,0,9,2,5,0,4,0,0,0
C750036,20180415,17.75,0,53,0,0,9,0,7,1,6,1,0,0
C750036,20180416,17.625,0,46,0,0,5,3,7,1,3,0,0,0
C750036,20180417,-385.875,0,44,0,0,3,1,4,0,2,0,0,0
C750036,20180418,422,0,46,0,0,3,2,8,2,2,0,0,0
C750036,20180419,12.375,0,43,0,0,9,3,9,2,3,0,0,0
C750036,20180420,6.25,0,67,0,0,3,3,6,0,5,1,0,0
C750036,20180421,11.25,0,39,0,0,5,4,7,0,8,1,1,0
C750036,20180422,23.25,0,49,0,0,3,2,10,0,2,2,0,1
C750036,20180423,21.25,20,51,0,0,5,1,4,1,2,0,0,0
C750036,20180424,11,21,52,0,0,3,0,2,0,0,2,0,0
C750036,20180425,10.625,14,58,0,0,7,2,9,1,1,0,1,0
C750036,20180426,21,15,49,0,0,3,1,5,0,3,0,0,0
C750036,20180427,14.375,10,65,0,0,8,0,9,2,3,0,0,0
C750036,20180428,16.125,15,45,0,0,3,1,8,1,3,1,0,0
C750036,20180429,17.75,17,41,0,0,4,1,10,2,2,0,2,0
C750036,20180430,15.875,24,61,0,0,6,2,5,3,3,0,0,0
C750036,20180501,16.375,22,49,0,0,6,2,1,1,4,0,0,0
C750036,20180502,9.625,17,57,0,0,5,1,6,1,3,1,0,0
C750036,20180503,21.875,18,55,9,0,4,1,8,2,1,0,0,0
C750036,20180504,7.375,13,57,5,0,6,5,3,0,3,3,0,1
C750036,20180505,12.125,11,38,3,0,1,1,9,2,2,0,1,0
C750036,20180506,7.75,11,44,1,0,4,1,4,0,6,1,1,0
C750036,20180507,15.875,16,56,9,0,3,2,1,1,2,0,0,0
C750036,20180508,20.5,20,38,1,0,4,0,7,2,1,0,0,0
C750036,20180509,19.375,17,52,5,0,2,0,8,2,5,0,0,0
C750036,20180510,4.75,20,68,4,0,4,1,8,1,2,1,0,0
C750036,20180511,10.875,20,59,3,0,3,3,3,1,5,2,0,0
C750036,20180512,20.5,14,50,3,0,2,1,4,1,3,4,0,3
C750036,20180513,-1.125,14,32,1,0,11,1,8,3,12,2,2,1
C750036,20180514,15.5,16,33,3,0,3,3,5,3,2,0,0,1
C750036,20180515,15.5,15,46,1,0,8,1,5,1,3,0,0,0
C750036,20180516,8.875,11,55,3,0,2,2,4,0,2,1,0,0
C750036,20180517,23,12,55,2,0,5,1,7,2,2,0,0,0
C750036,20180518,14.875,19,50,2,0,9,0,2,2,5,1,0,0
C750036,20180519,12,14,59,4,0,4,0,4,1,5,1,0,0
C750036,20180520,10.625,16,23,5,0,1,2,9,1,1,0,0,1
C750036,20180521,20.375,12,40,2,0,3,0,5,0,2,1,2,0
C750036,20180522,13.75,17,47,0,0,2,1,2,0,6,0,0,0
C750036,20180523,21,24,57,1,0,4,1,4,1,3,0,0,0
C750036,20180524,17.75,7,48,3,0,6,0,3,2,7,4,0,0
C750036,20180525,10.625,15,66,3,0,3,3,7,3,6,0,0,0
C750036,20180526,16.875,22,52,0,0,6,1,7,1,5,1,0,1
C750036,20180527,8.625,14,35,2,0,6,2,7,0,6,6,1,1
C750036,20180528,10.125,11,53,3,0,5,1,5,0,2,1,2,1
C750036,20180529,14.125,13,34,0,0,3,1,2,2,3,0,0,1
C750036,20180530,11.375,15,62,5,0,3,1,6,0,4,0,0,0
C750036,20180531,12.875,11,55,4,0,5,0,7,3,3,1,3,0
C750036,20180601,13.5,23,68,2,0,5,2,8,2,6,0,0,2
C750036,20180602,21.125,15,52,3,0,3,2,7,3,4,2,0,0
C750036,20180603,5.5,18,55,2,0,2,2,10,2,6,1,0,0
C750036,20180604,17.75,14,47,2,0,1,1,2,0,4,1,0,0
C750036,20180605,15.25,25,53,1,0,2,2,1,1,3,1,0,1
C750036,20180606,17,13,53,1,0,2,5,4,2,7,0,1,2
C750036,20180607,18.5,17,66,2,0,1,0,6,1,2,0,0,0
C750036,20180608,11.625,12,61,7,0,5,2,7,3,4,0,2,0
C750036,20180609,10.75,14,42,1,0,3,2,5,0,3,4,1,0
C750036,20180610,12.25,18,57,0,0,3,2,5,1,3,2,0,0
C750036,20180611,12.125,24,44,1,0,4,2,6,2,1,1,0,0
C750036,20180612,4.875,16,54,0,0,4,2,5,1,3,0,0,0
C750036,20180613,13.125,17,47,0,0,3,4,9,0,4,2,0,1
C750036,20180614,12.875,24,63,0,0,1,2,3,1,6,1,2,0
C750036,20180615,12.625,31,68,2,0,3,2,4,2,8,1,0,1
C750036,20180616,27.5,12,39,4,0,3,1,2,3,2,0,2,3
C750036,20180617,22.625,14,34,0,0,6,1,13,3,9,5,2,3
C750036,20180618,13.75,14,34,4,0,1,0,2,0,1,1,0,0
C750036,20180619,20,19,47,3,0,2,0,4,1,4,1,0,0
C750036,20180620,16.75,15,51,5,0,6,1,8,1,5,1,0,0
C750036,20180621,10.75,22,62,0,0,6,2,6,3,3,0,0,0
C750036,20180622,15.5,13,59,4,0,2,1,7,1,4,1,1,0
C750036,20180623,11.375,20,42,4,0,3,1,5,2,3,1,0,3
C750036,20180624,7.75,17,26,0,0,3,4,5,2,1,0,0,0
C750036,20180625,8.375,13,61,1,0,4,1,4,1,4,2,0,0
C750036,20180626,10.5,14,42,0,0,5,2,3,0,2,0,1,0
C750036,20180627,5.625,20,57,4,0,6,3,8,3,6,2,0,0
C750036,20180628,7.375,26,58,5,0,1,1,3,1,4,3,0,0
C750036,20180629,9.875,11,78,0,0,5,2,9,0,5,0,0,1
C750036,20180630,14.875,10,50,5,0,5,1,5,2,6,2,0,2
C750036,20180701,10.5,17,42,4,0,1,0,7,2,6,0,0,0
C750036,20180702,8,17,56,2,0,1,1,5,0,5,1,1,0
C750036,20180703,9.75,18,44,3,0,6,0,6,0,4,1,0,0
C750036,20180704,17.75,14,21,2,0,6,1,10,4,9,5,1,2
C750036,20180705,14.5,11,50,3,0,3,4,3,0,4,0,0,0
C750036,20180706,2.5,10,66,5,0,2,1,6,0,4,2,0,3
C750036,20180707,-8.375,12,46,0,0,5,1,3,0,3,1,0,0
C750036,20180708,22.125,19,45,0,0,5,1,4,2,2,0,1,0
C750036,20180709,10.375,16,49,3,0,3,1,4,0,3,1,0,0
C750036,20180710,11.5,18,43,5,0,2,0,2,1,3,0,0,0
C750036,20180711,9.125,12,52,1,0,2,1,7,0,3,1,1,0
C750036,20180712,9.875,18,40,2,0,4,1,4,2,6,1,0,0
C750036,20180713,20.5,13,71,0,0,1,2,8,0,5,1,1,0
C750036,20180714,7.375,16,39,3,0,3,2,4,1,0,4,1,0
C750036,20180715,13.625,14,43,0,0,3,3,7,0,3,1,1,1
C750036,20180716,9.625,19,52,2,0,3,1,6,2,3,0,0,1
C750036,20180717,13.75,15,45,1,0,5,1,6,0,2,1,0,0
C750036,20180718,8.75,15,46,0,0,2,2,5,0,3,0,0,0
C750036,20180719,13.125,15,65,0,0,1,1,2,5,1,0,0,1
C750036,20180720,12.875,19,50,2,0,3,1,4,3,4,0,0,0
C750036,20180721,4.5,5,45,0,0,2,1,2,1,4,8,0,1
C750036,20180722,7.5,12,44,1,0,4,0,6,4,2,3,0,3
C750036,20180723,4.5,15,53,1,0,1,0,5,1,5,0,0,0
C750036,20180724,-0.25,11,56,0,0,5,1,8,0,1,0,1,1
C750036,20180725,-3.5,10,50,2,0,1,2,4,3,3,4,1,0
C750036,20180726,30.625,8,37,2,0,2,0,3,1,5,0,0,0
C750036,20180727,35,23,54,2,0,2,1,6,1,7,1,0,1
C750036,20180728,14.625,17,28,0,0,2,3,8,4,2,0,0,2
C750036,20180729,23.25,15,41,1,0,2,2,8,2,3,1,0,0
C750036,20180730,12.125,0,39,0,0,2,4,5,1,2,3,1,0
C750036,20180731,14.875,0,58,0,0,1,1,2,2,3,0,0,1
C750036,20180801,11.625,0,54,1,0,2,4,0,2,5,1,0,1
C750036,20180802,9.375,0,57,0,0,0,0,7,1,1,0,0,0
C750036,20180803,9.125,0,59,2,0,2,1,6,2,1,0,1,0
C750036,20180804,9.625,0,33,1,0,2,3,6,5,3,4,1,4
C750036,20180805,7.125,0,32,1,0,1,2,6,5,7,0,0,0
C750036,20180806,3.5,0,53,1,0,6,0,3,1,2,0,1,0
C750036,20180807,14.125,0,28,0,0,4,1,4,1,0,0,0,0
C750036,20180808,6.25,0,53,0,0,2,1,6,0,1,3,0,0
C750036,20180809,19.875,0,43,0,0,5,2,7,2,5,1,0,1
C750036,20180810,7.5,0,50,2,0,3,2,7,0,0,0,0,0
C750036,20180811,12.5,0,35,0,0,4,2,5,0,3,2,0,2
C750036,20180812,5.5,0,36,0,0,4,0,2,0,7,0,1,2
C750036,20180813,16.75,0,44,2,0,0,0,5,0,3,0,0,0
C750036,20180814,17.75,0,46,2,0,0,2,2,0,3,1,1,0
C750036,20180815,13,0,42,0,0,1,0,5,2,1,1,0,0
C750036,20180816,11,0,53,0,0,2,1,7,0,3,1,0,0
C750036,20180817,9.75,0,47,5,0,1,3,4,0,5,0,0,0
C750036,20180818,6.875,0,45,0,0,2,2,8,3,1,2,1,7
C750036,20180819,10.125,0,33,0,0,4,3,5,0,5,1,1,3
C750036,20180820,9.75,0,53,0,0,1,2,3,1,3,0,0,0
C750036,20180821,9.625,0,45,0,0,2,0,2,1,4,0,0,0
C750036,20180822,10,0,52,3,0,2,1,3,3,4,1,0,0
C750036,20180823,2.375,0,46,3,0,0,0,5,1,3,1,0,1
C750036,20180824,14.875,0,60,4,0,3,1,8,0,2,1,0,0
C750036,20180825,12,0,33,1,0,3,1,7,2,5,1,0,0
C750036,20180826,9.375,0,17,0,0,1,3,8,0,6,2,1,0
C750036,20180827,12.875,0,32,0,0,1,3,2,3,2,0,0,0
C750036,20180828,18.75,0,24,1,0,2,1,5,0,5,1,0,0
C750036,20180829,15.125,0,53,2,0,2,4,4,1,2,0,0,2
C750036,20180830,10.375,0,26,1,0,2,3,2,2,3,1,0,2
C750036,20180831,3.75,0,66,1,0,1,3,2,4,3,0,1,1
C750036,20180901,10.125,0,45,1,0,1,3,7,2,2,2,0,0
C750036,20180902,8.125,0,40,0,0,1,2,1,0,5,1,0,1
