,city_name,package,variety,date,origin,origin_district,item_size,color,unit_of_sale,repack,organic,price
928,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-08,NORTH CAROLINA,,medium,,,N,False,170.0
929,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-08,PENNSYLVANIA,,large,,,N,False,175.0
930,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-15,NORTH CAROLINA,,medium,,,N,False,170.0
931,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-15,PENNSYLVANIA,,large,,,N,False,175.0
932,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-22,NORTH CAROLINA,,medium,,,N,False,170.0
933,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-22,PENNSYLVANIA,,large,,,N,False,175.0
934,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-29,NORTH CAROLINA,,medium,,,N,False,170.0
935,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-29,PENNSYLVANIA,,large,,,N,False,175.0
936,COLUMBIA,1 1/9 bushel cartons,PIE TYPE,2017-09-30,MICHIGAN,,medium,,,N,False,20.0
937,COLUMBIA,24 inch bins,PIE TYPE,2016-09-24,NORTH CAROLINA,,medium,ORANGE,,N,False,250.0
938,COLUMBIA,24 inch bins,PIE TYPE,2016-09-24,VIRGINIA,,medium,ORANGE,,N,False,200.0
939,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,NORTH CAROLINA,,medium,ORANGE,,N,False,250.0
940,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,PENNSYLVANIA,,medium large,WHITE,,N,False,225.0
941,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,PENNSYLVANIA,,medium large,ORANGE,,N,False,185.0
942,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,PENNSYLVANIA,,small,ORANGE,,N,False,250.0
943,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,VIRGINIA,,medium,ORANGE,,N,False,200.0
944,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,NORTH CAROLINA,,medium,ORANGE,,N,False,250.0
945,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,PENNSYLVANIA,,medium large,WHITE,,N,False,225.0
946,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,PENNSYLVANIA,,medium large,ORANGE,,N,False,185.0
947,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,PENNSYLVANIA,,small,ORANGE,,N,False,250.0
948,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,VIRGINIA,,medium,ORANGE,,N,False,200.0
949,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,NORTH CAROLINA,,medium,ORANGE,,N,False,250.0
950,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,PENNSYLVANIA,,medium large,ORANGE,,N,False,185.0
951,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,PENNSYLVANIA,,medium large,WHITE,,N,False,225.0
952,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,PENNSYLVANIA,,small,ORANGE,,N,False,250.0
953,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,VIRGINIA,,medium,ORANGE,,N,False,200.0
954,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,NORTH CAROLINA,,medium,ORANGE,,N,False,250.0
955,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,PENNSYLVANIA,,medium large,WHITE,,N,False,225.0
956,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,PENNSYLVANIA,,medium large,ORANGE,,N,False,185.0
957,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,PENNSYLVANIA,,small,ORANGE,,N,False,250.0
958,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,VIRGINIA,,medium,ORANGE,,N,False,200.0
959,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,NORTH CAROLINA,,medium,ORANGE,,N,False,250.0
960,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,PENNSYLVANIA,,medium large,ORANGE,,N,False,185.0
961,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,PENNSYLVANIA,,medium large,WHITE,,N,False,225.0
962,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,PENNSYLVANIA,,small,ORANGE,,N,False,250.0
963,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,VIRGINIA,,medium,ORANGE,,N,False,200.0
964,COLUMBIA,24 inch bins,PIE TYPE,2017-09-02,PENNSYLVANIA,,large,,,N,False,200.0
965,COLUMBIA,24 inch bins,PIE TYPE,2017-09-09,PENNSYLVANIA,,large,,,N,False,200.0
966,COLUMBIA,24 inch bins,PIE TYPE,2017-09-16,PENNSYLVANIA,,large,,,N,False,200.0
967,COLUMBIA,24 inch bins,PIE TYPE,2017-09-16,VIRGINIA,,medium,,,N,False,200.0
968,COLUMBIA,24 inch bins,PIE TYPE,2017-09-23,PENNSYLVANIA,,large,,,N,False,200.0
969,COLUMBIA,24 inch bins,PIE TYPE,2017-09-23,VIRGINIA,,medium,,,N,False,200.0
970,COLUMBIA,24 inch bins,PIE TYPE,2017-09-30,PENNSYLVANIA,,large,,,N,False,200.0
971,COLUMBIA,24 inch bins,PIE TYPE,2017-09-30,VIRGINIA,,medium,,,N,False,200.0
972,COLUMBIA,36 inch bins,PIE TYPE,2016-10-01,PENNSYLVANIA,,medium,ORANGE,,N,False,200.0
973,COLUMBIA,36 inch bins,PIE TYPE,2016-10-08,PENNSYLVANIA,,medium,ORANGE,,N,False,200.0
974,COLUMBIA,36 inch bins,PIE TYPE,2016-10-15,PENNSYLVANIA,,medium,ORANGE,,N,False,200.0
975,COLUMBIA,36 inch bins,PIE TYPE,2016-10-22,PENNSYLVANIA,,medium,ORANGE,,N,False,200.0
976,COLUMBIA,36 inch bins,PIE TYPE,2016-10-29,PENNSYLVANIA,,medium,ORANGE,,N,False,200.0
977,COLUMBIA,bushel cartons,PIE TYPE,2016-09-24,MICHIGAN,,medium,ORANGE,,N,False,19.0
978,COLUMBIA,bushel cartons,PIE TYPE,2016-10-01,MICHIGAN,,medium large,ORANGE,,N,False,19.0
979,COLUMBIA,bushel cartons,PIE TYPE,2016-10-08,MICHIGAN,,medium large,ORANGE,,N,False,19.0
980,COLUMBIA,bushel cartons,PIE TYPE,2016-10-15,MICHIGAN,,medium large,ORANGE,,N,False,19.0
981,COLUMBIA,bushel cartons,PIE TYPE,2016-10-22,MICHIGAN,,medium large,ORANGE,,N,False,19.0
982,COLUMBIA,bushel cartons,PIE TYPE,2016-10-29,MICHIGAN,,medium large,ORANGE,,N,False,19.0
983,COLUMBIA,bushel cartons,PIE TYPE,2016-11-05,MICHIGAN,,medium large,ORANGE,,N,False,19.0
984,COLUMBIA,bushel cartons,PIE TYPE,2017-09-23,MICHIGAN,,medium,,,N,False,20.0
985,COLUMBIA,24 inch bins,BLUE TYPE,2016-09-24,NORTH CAROLINA,,medium,,,N,False,200.0
986,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-01,NORTH CAROLINA,,medium,,,N,False,200.0
987,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-01,PENNSYLVANIA,,medium large,,,N,False,200.0
988,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-08,NORTH CAROLINA,,medium,,,N,False,200.0
989,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-08,PENNSYLVANIA,,medium large,,,N,False,200.0
990,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-15,NORTH CAROLINA,,medium,,,N,False,200.0
991,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-15,PENNSYLVANIA,,medium large,,,N,False,200.0
992,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-22,NORTH CAROLINA,,medium,,,N,False,200.0
993,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-22,PENNSYLVANIA,,medium large,,,N,False,200.0
994,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-29,NORTH CAROLINA,,medium,,,N,False,200.0
995,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-29,PENNSYLVANIA,,medium large,,,N,False,200.0
996,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-09-24,NORTH CAROLINA,,medium,,,N,False,170.0
997,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-01,NORTH CAROLINA,,medium,,,N,False,170.0
998,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-01,PENNSYLVANIA,,medium,,,N,False,125.0
999,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-08,NORTH CAROLINA,,medium,,,N,False,170.0
1000,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-08,PENNSYLVANIA,,medium,,,N,False,125.0
1001,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-15,NORTH CAROLINA,,medium,,,N,False,170.0
1002,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-15,PENNSYLVANIA,,medium,,,N,False,125.0
1003,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-22,NORTH CAROLINA,,medium,,,N,False,170.0
1004,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-22,PENNSYLVANIA,,medium,,,N,False,125.0
1005,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-29,NORTH CAROLINA,,medium,,,N,False,170.0
1006,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-29,PENNSYLVANIA,,medium,,,N,False,125.0
1007,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-09-24,NORTH CAROLINA,,medium,,,N,False,200.0
1008,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-01,NORTH CAROLINA,,medium,,,N,False,200.0
1009,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-08,NORTH CAROLINA,,medium,,,N,False,200.0
1010,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-15,NORTH CAROLINA,,medium,,,N,False,200.0
1011,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-22,NORTH CAROLINA,,medium,,,N,False,200.0
1012,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-29,NORTH CAROLINA,,medium,,,N,False,200.0
1013,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-16,PENNSYLVANIA,,,,,N,False,200.0
1014,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-16,VIRGINIA,,,,,N,False,200.0
1015,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-23,PENNSYLVANIA,,,,,N,False,200.0
1016,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-23,VIRGINIA,,,,,N,False,200.0
1017,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-30,PENNSYLVANIA,,,,,N,False,200.0
1018,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-30,VIRGINIA,,,,,N,False,200.0
1019,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-09-24,MICHIGAN,,small,ORANGE,,N,False,18.0
1020,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-09-24,PENNSYLVANIA,,small,ORANGE,,N,False,18.0
1021,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-09-24,PENNSYLVANIA,,small,WHITE,,N,False,18.0
1022,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-01,MICHIGAN,,small,ORANGE,,N,False,18.0
1023,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-01,PENNSYLVANIA,,small,ORANGE,,N,False,18.0
1024,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-01,PENNSYLVANIA,,small,WHITE,,N,False,18.0
1025,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-08,MICHIGAN,,small,ORANGE,,N,False,18.0
1026,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-08,PENNSYLVANIA,,small,ORANGE,,N,False,18.0
1027,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-08,PENNSYLVANIA,,small,WHITE,,N,False,18.0
1028,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-15,MICHIGAN,,small,ORANGE,,N,False,18.0
1029,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-15,PENNSYLVANIA,,small,ORANGE,,N,False,18.0
1030,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-15,PENNSYLVANIA,,small,WHITE,,N,False,18.0
1031,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-22,MICHIGAN,,small,ORANGE,,N,False,18.0
1032,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-22,PENNSYLVANIA,,small,WHITE,,N,False,18.0
1033,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-22,PENNSYLVANIA,,small,ORANGE,,N,False,18.0
1034,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-29,MICHIGAN,,small,ORANGE,,N,False,18.0
1035,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-29,PENNSYLVANIA,,small,ORANGE,,N,False,18.0
1036,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2016-10-29,PENNSYLVANIA,,small,WHITE,,N,False,18.0
1037,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-02,PENNSYLVANIA,,,WHITE,,N,False,17.0
1038,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-02,PENNSYLVANIA,,,ORANGE,,N,False,17.0
1039,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-02,PENNSYLVANIA,,,STRIPED,,N,False,17.0
1040,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-09,PENNSYLVANIA,,,ORANGE,,N,False,17.0
1041,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-09,PENNSYLVANIA,,,STRIPED,,N,False,17.0
1042,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-09,PENNSYLVANIA,,,WHITE,,N,False,17.0
1043,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-16,PENNSYLVANIA,,,WHITE,,N,False,15.0
1044,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-16,PENNSYLVANIA,,,STRIPED,,N,False,15.0
1045,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-16,PENNSYLVANIA,,,ORANGE,,N,False,15.0
1046,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-23,PENNSYLVANIA,,,ORANGE,,N,False,15.0
1047,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-23,PENNSYLVANIA,,,WHITE,,N,False,15.0
1048,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-23,PENNSYLVANIA,,,STRIPED,,N,False,15.0
1049,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-30,MICHIGAN,,,ORANGE,,N,False,21.0
1050,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-30,PENNSYLVANIA,,,WHITE,,N,False,15.0
1051,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-30,PENNSYLVANIA,,,STRIPED,,N,False,15.0
1052,COLUMBIA,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-30,PENNSYLVANIA,,,ORANGE,,N,False,15.0
1053,COLUMBIA,24 inch bins,MINIATURE FLAT TYPE,2017-09-16,PENNSYLVANIA,,,WHITE,,N,False,400.0
1054,COLUMBIA,24 inch bins,MINIATURE FLAT TYPE,2017-09-23,PENNSYLVANIA,,,WHITE,,N,False,400.0
1055,COLUMBIA,24 inch bins,MINIATURE FLAT TYPE,2017-09-30,PENNSYLVANIA,,,WHITE,,N,False,400.0
1056,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-09-24,PENNSYLVANIA,,small,ORANGE,,N,False,28.0
1057,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-09-24,PENNSYLVANIA,,small,WHITE,,N,False,28.0
1058,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-01,PENNSYLVANIA,,large,ORANGE,,N,False,30.0
1059,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-01,PENNSYLVANIA,,small,WHITE,,N,False,28.0
1060,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-01,PENNSYLVANIA,,small,ORANGE,,N,False,28.0
1061,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-08,PENNSYLVANIA,,large,ORANGE,,N,False,30.0
1062,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-08,PENNSYLVANIA,,small,ORANGE,,N,False,28.0
1063,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-08,PENNSYLVANIA,,small,WHITE,,N,False,28.0
1064,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-15,PENNSYLVANIA,,large,ORANGE,,N,False,30.0
1065,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-15,PENNSYLVANIA,,small,WHITE,,N,False,28.0
1066,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-15,PENNSYLVANIA,,small,ORANGE,,N,False,28.0
1067,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-22,PENNSYLVANIA,,large,ORANGE,,N,False,30.0
1068,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-22,PENNSYLVANIA,,small,ORANGE,,N,False,28.0
1069,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-22,PENNSYLVANIA,,small,WHITE,,N,False,28.0
1070,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-29,PENNSYLVANIA,,large,ORANGE,,N,False,30.0
1071,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-29,PENNSYLVANIA,,small,ORANGE,,N,False,28.0
1072,COLUMBIA,bushel cartons,MINIATURE FLAT TYPE,2016-10-29,PENNSYLVANIA,,small,WHITE,,N,False,28.0
1073,DALLAS,24 inch bins,,2017-09-16,TEXAS,,large,,,N,False,192.5
1074,DALLAS,24 inch bins,,2017-09-23,TEXAS,,large,,,N,False,192.5
1075,DALLAS,24 inch bins,,2017-09-30,TEXAS,,large,,,N,False,192.5
1076,DALLAS,24 inch bins,HOWDEN TYPE,2016-09-24,TEXAS,,jumbo,,,N,False,160.0
1077,DALLAS,24 inch bins,HOWDEN TYPE,2016-09-24,TEXAS,,medium,,,N,False,150.0
1078,DALLAS,24 inch bins,HOWDEN TYPE,2016-09-24,TEXAS,,small,,,N,False,150.0
1079,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-01,TEXAS,,jumbo,,,N,False,155.0
1080,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-01,TEXAS,,medium,,,N,False,137.5
1081,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-01,TEXAS,,small,,,N,False,137.5
1082,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-08,TEXAS,,jumbo,,,N,False,150.0
1083,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-08,TEXAS,,medium,,,N,False,137.5
1084,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-08,TEXAS,,small,,,N,False,125.0
1085,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-15,TEXAS,,jumbo,,,N,False,150.0
1086,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-15,TEXAS,,medium,,,N,False,137.5
1087,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-15,TEXAS,,small,,,N,False,125.0
1088,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-22,TEXAS,,jumbo,,,N,False,150.0
1089,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-22,TEXAS,,medium,,,N,False,137.5
1090,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-22,TEXAS,,small,,,N,False,125.0
1091,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-29,TEXAS,,jumbo,,,N,False,117.5
1092,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-29,TEXAS,,medium,,,N,False,110.0
1093,DALLAS,24 inch bins,HOWDEN TYPE,2016-10-29,TEXAS,,small,,,N,False,120.0
1094,DALLAS,24 inch bins,HOWDEN TYPE,2016-11-05,TEXAS,,jumbo,,,N,False,115.0
1095,DALLAS,24 inch bins,HOWDEN TYPE,2016-11-05,TEXAS,,medium,,,N,False,100.0
1096,DALLAS,24 inch bins,HOWDEN TYPE,2016-11-05,TEXAS,,small,,,N,False,120.0
1097,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-16,TEXAS,,large,,,N,False,160.0
1098,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-16,TEXAS,,medium,,,N,False,155.0
1099,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-23,TEXAS,,jumbo,,,N,False,170.0
1100,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-23,TEXAS,,large,,,N,False,160.0
1101,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-23,TEXAS,,medium,,,N,False,155.0
1102,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-30,TEXAS,,jumbo,,,N,False,170.0
1103,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-30,TEXAS,,extra large,,,N,False,170.0
1104,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-30,TEXAS,,large,,,N,False,142.5
1105,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-30,TEXAS,,medium large,,,N,False,142.5
1106,DALLAS,24 inch bins,HOWDEN TYPE,2017-09-30,TEXAS,,medium,,,N,False,142.5
1107,DALLAS,36 inch bins,HOWDEN TYPE,2016-09-24,TEXAS,,jumbo,,,N,False,170.0
1108,DALLAS,36 inch bins,HOWDEN TYPE,2016-10-01,TEXAS,,jumbo,,,N,False,165.0
1109,DALLAS,36 inch bins,HOWDEN TYPE,2016-10-08,TEXAS,,jumbo,,,N,False,160.0
1110,DALLAS,36 inch bins,HOWDEN TYPE,2016-10-15,TEXAS,,jumbo,,,N,False,160.0
1111,DALLAS,36 inch bins,HOWDEN TYPE,2016-10-22,TEXAS,,jumbo,,,N,False,160.0
1112,DALLAS,36 inch bins,HOWDEN TYPE,2016-10-29,TEXAS,,jumbo,,,N,False,130.0
1113,DALLAS,36 inch bins,HOWDEN TYPE,2016-11-05,TEXAS,,jumbo,,,N,False,120.0
1114,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-16,MEXICO,,large,,,N,False,165.0
1115,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-16,MEXICO,,medium large,,,N,False,150.0
1116,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-23,MEXICO,,large,,,N,False,165.0
1117,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-23,MEXICO,,medium large,,,N,False,150.0
1118,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-23,TEXAS,,medium large,,,N,False,150.0
1119,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-30,MEXICO,,large,,,N,False,165.0
1120,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-30,MEXICO,,medium large,,,N,False,150.0
1121,DALLAS,36 inch bins,HOWDEN TYPE,2017-09-30,TEXAS,,medium large,,,N,False,150.0
1122,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-09-24,TEXAS,,jumbo,,,N,False,160.0
1123,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-01,TEXAS,,jumbo,,,N,False,155.0
1124,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-08,TEXAS,,jumbo,,,N,False,150.0
1125,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-15,TEXAS,,jumbo,,,N,False,150.0
1126,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-22,TEXAS,,jumbo,,,N,False,150.0
1127,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-29,TEXAS,,jumbo,,,N,False,120.0
1128,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-11-05,TEXAS,,jumbo,,,N,False,120.0
1129,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-09-24,TEXAS,,jumbo,,,N,False,170.0
1130,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-01,TEXAS,,jumbo,,,N,False,165.0
1131,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-08,TEXAS,,jumbo,,,N,False,160.0
1132,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-15,TEXAS,,jumbo,,,N,False,160.0
1133,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-22,TEXAS,,jumbo,,,N,False,160.0
1134,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-29,TEXAS,,jumbo,,,N,False,140.0
1135,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-11-05,TEXAS,,jumbo,,,N,False,140.0
1136,DALLAS,24 inch bins,CINDERELLA,2016-09-24,TEXAS,,jumbo,,,N,False,160.0
1137,DALLAS,24 inch bins,CINDERELLA,2016-10-01,TEXAS,,jumbo,,,N,False,155.0
1138,DALLAS,24 inch bins,CINDERELLA,2016-10-08,TEXAS,,jumbo,,,N,False,150.0
1139,DALLAS,24 inch bins,CINDERELLA,2016-10-15,TEXAS,,jumbo,,,N,False,150.0
1140,DALLAS,24 inch bins,CINDERELLA,2016-10-22,TEXAS,,jumbo,,,N,False,150.0
1141,DALLAS,24 inch bins,CINDERELLA,2016-10-29,TEXAS,,jumbo,,,N,False,120.0
1142,DALLAS,24 inch bins,CINDERELLA,2016-11-05,TEXAS,,jumbo,,,N,False,120.0
1143,DALLAS,36 inch bins,CINDERELLA,2016-09-24,TEXAS,,jumbo,,,N,False,170.0
1144,DALLAS,36 inch bins,CINDERELLA,2016-10-01,TEXAS,,jumbo,,,N,False,165.0
1145,DALLAS,36 inch bins,CINDERELLA,2016-10-08,TEXAS,,jumbo,,,N,False,160.0
1146,DALLAS,36 inch bins,CINDERELLA,2016-10-15,TEXAS,,jumbo,,,N,False,160.0
1147,DALLAS,36 inch bins,CINDERELLA,2016-10-22,TEXAS,,jumbo,,,N,False,160.0
1148,DALLAS,36 inch bins,CINDERELLA,2016-10-29,TEXAS,,jumbo,,,N,False,140.0
1149,DALLAS,36 inch bins,CINDERELLA,2016-11-05,TEXAS,,jumbo,,,N,False,140.0
1150,DALLAS,24 inch bins,FAIRYTALE,2016-09-24,TEXAS,,jumbo,,,N,False,160.0
1151,DALLAS,24 inch bins,FAIRYTALE,2016-10-01,TEXAS,,jumbo,,,N,False,200.0
1152,DALLAS,24 inch bins,FAIRYTALE,2016-10-01,TEXAS,,small,,,N,False,150.0
1153,DALLAS,24 inch bins,FAIRYTALE,2016-10-08,TEXAS,,jumbo,,,N,False,250.0
1154,DALLAS,24 inch bins,FAIRYTALE,2016-10-08,TEXAS,,small,,,N,False,150.0
1155,DALLAS,24 inch bins,FAIRYTALE,2016-10-15,TEXAS,,jumbo,,,N,False,250.0
1156,DALLAS,24 inch bins,FAIRYTALE,2016-10-15,TEXAS,,small,,,N,False,150.0
